1500;1500;Metallverbindung Brand;0;0,00;0,00;32,00;33,68;0,00;0,00;0,00;0,00
1550;1550;Konditionierung, je Zahn / Flügel;0;0,00;0,00;15,24;16,04;15,24;16,04;15,24;16,04
1600;1600;Vestibuläre Verblendung Kunststoff;0;0,00;0,00;52,26;55,01;52,26;55,01;52,26;55,01
1610;1610;Zahnfleisch Kunststoff;0;0,00;0,00;16,63;17,50;16,63;17,50;16,63;17,50
1620;1620;Verblendung Keramik;0;0,00;0,00;107,35;113,00;0,00;0,00;0,00;0,00
1628;1628;Vestibuläre Verblendung Keramik bei Implantatversorgung;0;0,00;0,00;107,35;113,00;0,00;0,00;0,00;0,00
1630;1630;Zahnfleisch Keramik;0;0,00;0,00;38,36;40,38;0,00;0,00;0,00;0,00
1638;1638;Zahnfleisch Keramik bei Implantatversorgung;0;0,00;0,00;38,36;40,38;0,00;0,00;0,00;0,00
1640;1640;Vestibuläre Verblendung Komposite;0;0,00;0,00;81,71;86,01;81,71;86,01;81,71;86,01
1650;1650;Zahnfleisch Komopsit;0;0,00;0,00;22,15;23,32;22,15;23,32;22,15;23,32
2010;2010;Metallbasis;0;0,00;0,00;156,05;164,26;156,05;164,26;156,05;164,26
2021;2021;Einarmige gegossene Haltevorrichtung;0;0,00;0,00;13,37;14,07;13,37;14,07;13,37;14,07
2025;2025;Kralle;0;0,00;0,00;13,37;14,07;13,37;14,07;13,37;14,07
2026;2026;Ney-Stiel;0;0,00;0,00;13,37;14,07;13,37;14,07;13,37;14,07
2027;2027;Auflage;0;0,00;0,00;13,37;14,07;13,37;14,07;13,37;14,07
2028;2028;Umgehungsbügel bei Diastema;0;0,00;0,00;13,37;14,07;13,37;14,07;13,37;14,07
2031;2031;Zweiarmige gegossene Haltevorrichtung;0;0,00;0,00;24,47;25,76;24,47;25,76;24,47;25,76
2041;2041;Zweiarmige gegossene Halte- und Stützvorrichtung / Auflage;0;0,00;0,00;33,05;34,79;33,05;34,79;33,05;34,79
2050;2050;Bonwillklammer;0;0,00;0,00;60,31;63,48;60,31;63,48;60,31;63,48
2081;2081;Rückenschutzplatte;0;0,00;0,00;43,65;45,95;43,65;45,95;43,65;45,95
2082;2082;Metallzahn, gegossen;0;0,00;0,00;43,65;45,95;43,65;45,95;43,65;45,95
2083;2083;Metallkaufläche, gegossen;0;0,00;0,00;43,65;45,95;43,65;45,95;43,65;45,95
2100;2100;Lösungshilfe;0;0,00;0,00;12,63;13,29;0,00;0,00;0,00;0,00
2110;2110;Unterfütterbarer Abschlußrand;0;0,00;0,00;20,15;21,21;0,00;0,00;0,00;0,00
2120;2120;Zuschlag einzelne gegossene Klammer;0;0,00;0,00;20,95;22,05;20,95;22,05;20,95;22,05
3010;3010;Aufstellung Grundeinheit;0;0,00;0,00;32,87;34,60;0,00;0,00;0,00;0,00
3018;3018;Aufstellung Grundeinheit bei Implantatversorgung;0;0,00;0,00;32,87;34,60;0,00;0,00;0,00;0,00
3020;3020;Aufstellen Wachs oder Kunststoff je Zahn;0;0,00;0,00;1,96;2,06;1,96;2,06;1,96;2,06
3028;3028;Aufstellen Wachs- oder Kunststoff je Zahn bei Implantatverso;0;0,00;0,00;1,96;2,06;0,00;0,00;0,00;0,00
3030;3030;Aufstellen Metall je Zahn;0;0,00;0,00;2,58;2,72;2,58;2,72;2,58;2,72
3410;3410;Übertragung je Zahn;0;0,00;0,00;1,62;1,71;0,00;0,00;0,00;0,00
3610;3610;Fertigstellung Grundeinheit;0;0,00;0,00;55,19;58,09;0,00;0,00;0,00;0,00
3618;3618;Fertigstellung Grundeinheit bei Implantatvesorgung;0;0,00;0,00;55,19;58,09;0,00;0,00;0,00;0,00
3620;3620;Fertigstellen je Zahn;0;0,00;0,00;3,54;3,73;3,54;3,73;3,54;3,73
3628;3628;Fertigstellen je Zahn bei Implantatversorgung;0;0,00;0,00;3,54;3,73;0,00;0,00;0,00;0,00
3800;3800;Einfache gebogene Halte- / Stützvorrichtung;0;0,00;0,00;10,90;11,47;10,90;11,47;10,90;11,47
3805;3805;Gebogene Auflage;0;0,00;0,00;10,90;11,47;10,90;11,47;10,90;11,47
3810;3810;Sonstige gebogene Halte- und/oder Stützvorrichtung;0;0,00;0,00;18,40;19,37;18,40;19,37;18,40;19,37
3821;3821;Weichkunststoff;0;0,00;0,00;59,59;62,73;59,59;62,73;59,59;62,73
3822;3822;Sonderkunststoff;0;0,00;0,00;59,59;62,73;59,59;62,73;59,59;62,73
3830;3830;Zahn zahnfarben  hergestellt;0;0,00;0,00;24,99;26,30;24,99;26,30;24,99;26,30
3840;3840;Zahn zahnfarben hinterlegt;0;0,00;0,00;13,11;13,80;13,11;13,80;13,11;13,80
4010;4010;Aufbissbehelf m. adj.  Oberfläche;0;0,00;0,00;0,00;0,00;104,98;110,51;104,98;110,51
4020;4020;Aufbissbehelf o. adj.  Oberfläche;0;0,00;0,00;0,00;0,00;78,73;82,87;78,73;82,87
4030;4030;Umarbeiten zum Aufbissbehelf;0;0,00;0,00;0,00;0,00;52,53;55,29;52,53;55,29
4040;4040;Semipermanente Schiene aus Metall, je Zahn;0;0,00;0,00;0,00;0,00;39,11;41,17;39,11;41,17
5010;5010;Basen für UKPS;0;0,00;0,00;0,00;0,00;281,99;296,83;281,99;296,83
5020;5020;vestibuläre Protrusionsgleitfläche UKPS;0;0,00;0,00;0,00;0,00;21,56;22,69;21,56;22,69
5100;5100;Befestigungselement Protrusionselement UKPS;0;0,00;0,00;0,00;0,00;17,09;17,99;17,09;17,99
5110;5110;Protrusionselement UKPS;0;0,00;0,00;0,00;0,00;17,09;17,99;17,09;17,99
5200;5200;Befestigungselement Mundöffnungebegrenzung UKPS;0;0,00;0,00;0,00;0,00;10,90;11,47;10,90;11,47
5210;5210;Einfaches gebogenes Halteelement UKPS;0;0,00;0,00;0,00;0,00;10,90;11,47;10,90;11,47
7010;7010;Basis für Einzelkiefergerät;0;0,00;0,00;0,00;0,00;60,91;64,12;60,91;64,12
7020;7020;Basis bimaxilläres Gerät;0;0,00;0,00;0,00;0,00;108,55;114,26;108,55;114,26
7030;7030;Schiefe Ebene;0;0,00;0,00;0,00;0,00;49,82;52,44;49,82;52,44
7040;7040;Vorhofplatte;0;0,00;0,00;0,00;0,00;66,16;69,64;66,16;69,64
7050;7050;Kinnkappe;0;0,00;0,00;0,00;0,00;57,24;60,25;57,24;60,25
7100;7100;Aufbiss;0;0,00;0,00;0,00;0,00;11,88;12,51;11,88;12,51
7110;7110;Abschirmelement;0;0,00;0,00;0,00;0,00;21,56;22,69;21,56;22,69
7121;7121;Weichkunststoff (KFO);0;0,00;0,00;0,00;0,00;59,19;62,30;59,19;62,30
7122;7122;Sonderkunststoff (KFO);0;0,00;0,00;0,00;0,00;59,19;62,30;59,19;62,30
7200;7200;Schraube einarbeiten;0;0,00;0,00;0,00;0,00;17,09;17,99;17,09;17,99
7210;7210;Spezial-Schraube  einarbeiten;0;0,00;0,00;0,00;0,00;25,30;26,63;25,30;26,63
7220;7220;Trennen einer Basis;0;0,00;0,00;0,00;0,00;7,84;8,25;7,84;8,25
7300;7300;Labialbogen;0;0,00;0,00;0,00;0,00;23,07;24,28;23,07;24,28
7310;7310;Labialbogen modifiziert;0;0,00;0,00;0,00;0,00;31,25;32,89;31,25;32,89
7320;7320;Labialbogen intermaxillär;0;0,00;0,00;0,00;0,00;36,42;38,34;36,42;38,34
7330;7330;Feder, offen;0;0,00;0,00;0,00;0,00;10,04;10,57;10,04;10,57
7340;7340;Feder, geschlossen;0;0,00;0,00;0,00;0,00;13,40;14,10;13,40;14,10
7400;7400;Verbindungselement / intramaxillär;0;0,00;0,00;0,00;0,00;26,75;28,16;26,75;28,16
7410;7410;Verbindungselemente /  intermaxillär;0;0,00;0,00;0,00;0,00;29,00;30,53;29,00;30,53
7420;7420;Verankerungselement;0;0,00;0,00;0,00;0,00;22,29;23,46;22,29;23,46
7430;7430;Einzelelement einarbeiten;0;0,00;0,00;0,00;0,00;12,26;12,91;12,26;12,91
7440;7440;Metallverbindung (KFO);0;0,00;0,00;0,00;0,00;14,11;14,85;14,11;14,85
7500;7500;Einarmiges H- / A-Element;0;0,00;0,00;0,00;0,00;10,55;11,10;10,55;11,10
7510;7510;Mehrarmiges H- / A-Element;0;0,00;0,00;0,00;0,00;18,57;19,55;18,57;19,55
8010;8010;Grundeinheit ZE;0;0,00;0,00;21,30;22,42;0,00;0,00;0,00;0,00
8018;8018;Grundeinheit  Instandsetzung ZE/implantatgestützt;0;0,00;0,00;21,30;22,42;0,00;0,00;0,00;0,00
8021;8021;LE Sprung;0;0,00;0,00;9,18;9,66;9,18;9,66;9,18;9,66
8022;8022;LE Bruch;0;0,00;0,00;9,18;9,66;9,18;9,66;9,18;9,66
8023;8023;LE Einarbeiten Zahn;0;0,00;0,00;9,18;9,66;9,18;9,66;9,18;9,66
8024;8024;LE Basisteil Kunststoff;0;0,00;0,00;9,18;9,66;9,18;9,66;9,18;9,66
8025;8025;LE Halte- und/oder Stütz-vorrichtung einarbeiten;0;0,00;0,00;9,18;9,66;9,18;9,66;9,18;9,66
8026;8026;LE Rückenschutzplatte einarbeiten;0;0,00;0,00;9,18;9,66;9,18;9,66;9,18;9,66
8027;8027;LE Kunststoffsattel;0;0,00;0,00;9,18;9,66;9,18;9,66;9,18;9,66
8030;8030;Retention, gebogen;0;0,00;0,00;39,86;41,96;0,00;0,00;0,00;0,00
8040;8040;Retention, gegossen;0;0,00;0,00;50,36;53,01;0,00;0,00;0,00;0,00
8060;8060;Gegossenes Basisteil;0;0,00;0,00;76,29;80,30;0,00;0,00;0,00;0,00
8070;8070;Metallverbindung bei Instandsetzung/Erweiterung;0;0,00;0,00;19,97;21,02;0,00;0,00;0,00;0,00
8080;8080;Teilunterfütterung einer Basis;0;0,00;0,00;39,11;41,17;39,11;41,17;39,11;41,17
8085;8085;Teilunterfütterung Basis UKPS;0;0,00;0,00;0,00;0,00;39,11;41,17;39,11;41,17
8088;8088;Teilunterfütterung / implantatgestützt;0;0,00;0,00;39,11;41,17;0,00;0,00;0,00;0,00
8090;8090;Vollständige Unterfütterung ;0;0,00;0,00;62,66;65,96;62,66;65,96;62,66;65,96
8098;8098;Vollständige Unterfütterung/implantatgestützt;0;0,00;0,00;62,66;65,96;0,00;0,00;0,00;0,00
8100;8100;Prothesenbasis erneuern;0;0,00;0,00;76,67;80,71;0,00;0,00;0,00;0,00
8108;8108;Prothesenbasis erneuern / Implantatversorgung;0;0,00;0,00;76,67;80,71;0,00;0,00;0,00;0,00
8130;8130;Auswechseln Konfektionsteil;0;0,00;0,00;13,42;14,13;0,00;0,00;0,00;0,00
8200;8200;Instandsetzung Krone / Flügel / Brückenglied;0;0,00;0,00;39,35;41,42;0,00;0,00;0,00;0,00
8208;8208;Instandsetzung Krone / implantatgestützt;0;0,00;0,00;39,35;41,42;0,00;0,00;0,00;0,00
8500;8500;Grundeinheit Instandsetzung/ Erweiterung UKPS;0;0,00;0,00;0,00;0,00;55,39;58,31;55,39;58,31
8511;8511;Erneuerung Basis UKPS;0;0,00;0,00;0,00;0,00;141,00;148,42;141,00;148,42
8512;8512;LE Sprung/Bruch UKPS;0;0,00;0,00;0,00;0,00;9,18;9,66;9,18;9,66
8513;8513;LE Basisteil Kunststoff UKPS;0;0,00;0,00;0,00;0,00;9,18;9,66;9,18;9,66
8514;8514;LE Halte- und/oder Stützvorrichtung einarbeiten UKPS;0;0,00;0,00;0,00;0,00;9,18;9,66;9,18;9,66
8610;8610;Grundeinheit / Instands. KFO oder Aufbissbehelf;0;0,00;0,00;0,00;0,00;20,70;21,79;20,70;21,79
8620;8620;LE Einfügen Regulierungs-  oder Halteelement;0;0,00;0,00;0,00;0,00;8,24;8,67;8,24;8,67
8630;8630;LE Erneuerung eines Elementes/intermaxillär;0;0,00;0,00;0,00;0,00;14,63;15,40;14,63;15,40
8640;8640;KFO-Basis erneuern;0;0,00;0,00;0,00;0,00;61,48;64,72;61,48;64,72
8700;8700;Remontieren KFO-Gerät;0;0,00;0,00;0,00;0,00;38,76;40,80;38,76;40,80
9330;9330;Versandkosten;0;0,00;0,00;6,55;6,55;6,55;6,55;6,55;6,55
9335;9335;Versandkosten UKPS;0;0,00;0,00;0,00;0,00;6,55;6,55;6,55;6,55
9338;9338;Versandkosten bei Implantatversorgung;0;0,00;0,00;6,55;6,55;0,00;0,00;0,00;0,00
9700;9700;Verarbeitungsaufwand NEM-Legierung;0;0,00;0,00;15,71;15,71;15,71;15,71;15,71;15,71
