2027;2027;Auflage;0;11,81;12,43;;;;;;;;;
2028;2028;Umgehungsbügel bei Diastema;0;11,81;12,43;;;;;;;;;
2031;2031;Zweiarmige gegossene Haltevorrichtung;0;21,62;22,76;;;;;;;;;
2041;2041;Zweiarmige gegossene Halte- und Stützvorrichtung mit Auflage;0;29,20;30,74;;;;;;;;;
2050;2050;Bonwillklammer;0;53,29;56,09;;;;;;;;;
2081;2081;Rückenschutzplatte;0;38,58;40,61;;;;;;;;;
2082;2082;Metallzahn, gegossen;0;38,58;40,61;;;;;;;;;
2083;2083;Metallkaufläche, gegossen;0;38,58;40,61;;;;;;;;;
2100;2100;Lösungshilfe;0;11,15;11,74;;;;;;;;;
2110;2110;Unterfütterbarer Abschlussrand;0;17,80;18,74;;;;;;;;;
2120;2120;Zuschlag einzelne gegossene Klammer;0;18,51;19,48;;;;;;;;;
3010;3010;Aufstellung, Grundeinheit;0;29,04;30,57;;;;;;;;;
3018;3018;Aufstellung, Grundeinheit bei Implantatversorgung;0;29,04;30,57;;;;;;;;;
3020;3020;Aufstellen Wachs- oder Kunststoff je Zahn;0;1,75;1,84;;;;;;;;;
3028;3028;Aufstellen Wachs- oder Kunststoff je Zahn bei Implantatverso;0;1,75;1,84;;;;;;;;;
3030;3030;Aufstellen Metall je Zahn;0;2,28;2,40;;;;;;;;;
3410;3410;Übertragung je Zahn;0;1,43;1,51;;;;;;;;;
3610;3610;Fertigstellung Grundeinheit;0;48,76;51,33;;;;;;;;;
3618;3618;Fertigstellung Grundeinheit bei Implantatversorgung;0;48,76;51,33;;;;;;;;;
3620;3620;Fertigstellen je Zahn;0;3,14;3,30;;;;;;;;;
3628;3628;Fertigstellen je Zahn bei Implantatversorgung;0;3,14;3,30;;;;;;;;;
3800;3800;Einfache gebogene Halte- / Stützvorrichtung;0;9,63;10,14;;;;;;;;;
3805;3805;Auflage, gebogen (nicht Kralle);0;9,63;10,14;;;;;;;;;
3810;3810;Sonstige gebogene Halte- und/oder Stützvorrichtung;0;16,26;17,12;;;;;;;;;
3821;3821;Weichkunststoff;0;52,67;55,44;;;;;;;;;
3822;3822;Sonderkunststoff;0;52,67;55,44;;;;;;;;;
3830;3830;Zahn zahnfarben hergestellt;0;22,08;23,24;;;;;;;;;
3840;3840;Zahn zahnfarben hinterlegt;0;11,60;12,21;;;;;;;;;
4010;4010;Aufbissbehelf m. adj. Oberfläche;0;64,44;67,83;;;;;;;;;
4020;4020;Aufbissbehelf o. adj. Oberfläche;0;52,40;55,16;;;;;;;;;
4030;4030;Umarbeiten zum Aufbissbehelf;0;39,27;41,34;;;;;;;;;
4040;4040;Semipermanente Schiene aus Metall, je Zahn;0;29,21;30,75;;;;;;;;;
7010;7010;Basis für Einzelkiefergerät;0;46,55;49,00;;;;;;;;;
7020;7020;Basis für bimaxilläres Gerät;0;81,23;85,51;;;;;;;;;
7030;7030;Schiefe Ebene;0;19,10;20,11;;;;;;;;;
7040;7040;Vorhofplatte;0;46,70;49,16;;;;;;;;;
7050;7050;Kinnkappe;0;45,30;47,68;;;;;;;;;
7100;7100;Aufbiss;0;8,87;9,34;;;;;;;;;
7110;7110;Abschirmelement;0;17,35;18,26;;;;;;;;;
7121;7121;Weichkunststoff (KFO);0;18,71;19,69;;;;;;;;;
7122;7122;Sonderkunststoff (KFO);0;18,71;19,69;;;;;;;;;
7200;7200;Schraube einarbeiten;0;14,12;14,86;;;;;;;;;
7210;7210;Spezial-Schraube einarbeiten;0;23,58;24,82;;;;;;;;;
7220;7220;Trennen einer Basis;0;6,18;6,50;;;;;;;;;
7300;7300;Labialbogen;0;16,90;17,79;;;;;;;;;
7310;7310;Labialbogen modifiziert;0;23,58;24,82;;;;;;;;;
7320;7320;Labialbogen intermaxillär;0;23,58;24,82;;;;;;;;;
7330;7330;Feder, offen;0;7,56;7,96;;;;;;;;;
7340;7340;Feder, geschlossen;0;11,31;11,90;;;;;;;;;
7400;7400;Verbindungselement / intramaxillär;0;19,02;20,02;;;;;;;;;
7410;7410;Verbindungselemente / intermaxillär;0;23,58;24,82;;;;;;;;;
7420;7420;Verankerungselement;0;19,28;20,29;;;;;;;;;
7430;7430;Einzelelement einarbeiten;0;11,00;11,58;;;;;;;;;
7440;7440;Metallverbindung (KFO);0;8,04;8,46;;;;;;;;;
7500;7500;Einarmiges H- / A-Element;0;7,56;7,96;;;;;;;;;
7510;7510;Mehrarmiges H- / A-Element;0;9,55;10,05;;;;;;;;;
8010;8010;Grundeinheit ZE;0;18,80;19,79;;;;;;;;;
8018;8018;Grundeinheit Instandsetzung ZE / implantatgestützt;0;18,80;19,79;;;;;;;;;
8021;8021;LE Sprung;0;8,08;8,51;;;;;;;;;
8022;8022;LE Bruch;0;8,08;8,51;;;;;;;;;
8023;8023;LE Einarbeiten eines Zahnes;0;8,08;8,51;;;;;;;;;
8024;8024;LE Basisteil Kunststoff;0;8,08;8,51;;;;;;;;;
8025;8025;LE Halte- und / oder Stützvorrichtung einarbeiten;0;8,08;8,51;;;;;;;;;
8026;8026;LE Rückenschutzplatte einarbeiten;0;8,08;8,51;;;;;;;;;
8027;8027;LE Kunststoffsattel;0;8,08;8,51;;;;;;;;;
8030;8030;Retention, gebogen;0;35,23;37,08;;;;;;;;;
8040;8040;Retention, gegossen;0;44,50;46,84;;;;;;;;;
8060;8060;Gegossenes Basisteil;0;67,42;70,97;;;;;;;;;
8070;8070;Metallverbindung bei Instandsetzung / Erweiterung;0;17,64;18,57;;;;;;;;;
8080;8080;Teilunterfütterung einer Basis;0;34,55;36,37;;;;;;;;;
8088;8088;Teilunterfütterung / implantatgestützt;0;34,55;36,37;;;;;;;;;
8090;8090;Vollständige Unterfütterung;0;55,26;58,17;;;;;;;;;
8098;8098;Vollständige Unterfütterung / implantatgestützt;0;55,26;58,17;;;;;;;;;
8100;8100;Prothesenbasis erneuern;0;67,62;71,18;;;;;;;;;
8108;8108;Prothesenbasis erneuern / Implantatversorgung;0;67,62;71,18;;;;;;;;;
8130;8130;Auswechseln Konfektionsteil;0;11,86;12,48;;;;;;;;;
8200;8200;Instandsetzung Krone / Flügel / Brückenglied;0;34,77;36,60;;;;;;;;;
8208;8208;Instandsetzung Krone , implantatgestützt;0;34,77;36,60;;;;;;;;;
8610;8610;Grundeinheit / Instandsetzung KFO oder Aufbissbehelf;0;15,69;16,52;;;;;;;;;
8620;8620;LE Einfügen Regulierungs- oder Halteelement;0;6,07;6,39;;;;;;;;;
8630;8630;LE Erneuerung eines Elementes / intermaxillär;0;11,80;12,42;;;;;;;;;
8640;8640;KFO-Basis erneuern;0;57,74;60,78;;;;;;;;;
8700;8700;Remontieren KFO-Gerät;0;27,36;28,80;;;;;;;;;
9330;9330;Versandkosten;0;0,00;5,94;;;;;;;;;
9338;9338;Versandkosten bei Implantatversorgung;0;0,00;5,94;;;;;;;;;
9700;9700;Verarbeitungsaufwand NEM-Legierung;0;13,87;13,87;;;;;;;;;
